asset_id,hour,current,vibration,temperature,label
PM-017,246,1.5367,0.3155,39.3451,0
PM-017,247,1.4949,0.2923,39.638,0
PM-017,248,1.5058,0.3247,39.2062,0
PM-017,249,1.4996,0.3138,39.2821,0
PM-017,250,1.4921,0.3347,39.117,0
PM-017,251,1.5384,0.3201,38.9273,0
PM-017,252,1.5035,0.3029,39.0454,0
PM-017,253,1.5617,0.3045,39.572,0
PM-017,254,1.5411,0.3114,39.3172,0
PM-017,255,1.5593,0.2951,39.823,0
PM-017,256,1.5124,0.3192,38.8835,0
PM-017,257,1.5355,0.3089,39.1591,0
PM-017,258,1.5419,0.2867,39.0089,0
PM-017,259,1.5591,0.3079,39.0979,0
PM-017,260,1.5793,0.2892,39.1966,0
PM-017,261,1.5464,0.3167,39.3195,0
PM-017,262,1.558,0.2798,39.5646,0
PM-017,263,1.5594,0.3092,39.0805,0
PM-017,264,1.5493,0.3299,38.7731,0
PM-017,265,1.55,0.3297,39.4973,0
PM-017,266,1.5683,0.3262,39.4392,0
PM-017,267,1.5831,0.3108,39.4447,0
PM-017,268,1.5922,0.3404,39.2466,0
PM-017,269,1.5825,0.2889,39.2895,0
PM-017,270,1.6267,0.3222,39.142,0
PM-017,271,1.5937,0.2883,39.0144,0
PM-017,272,1.5997,0.3027,38.9917,0
PM-017,273,1.6102,0.3113,38.8348,0
PM-017,274,1.5625,0.3065,38.8286,0
PM-017,275,1.5703,0.3344,39.2758,0
PM-017,276,1.606,0.3171,38.9637,0
PM-017,277,1.6232,0.3204,39.0779,0
PM-017,278,1.6065,0.3064,39.1832,0
PM-017,279,1.6175,0.3207,39.3216,0
PM-017,280,1.6244,0.3331,39.588,0
PM-017,281,1.6415,0.3464,39.0508,0
PM-017,282,1.6231,0.3443,39.5065,0
PM-017,283,1.6234,0.3461,39.022,0
PM-017,284,1.6502,0.339,38.8898,0
PM-017,285,1.6356,0.3746,39.3659,0
PM-017,286,1.6939,0.3226,39.5303,0
PM-017,287,1.6009,0.3467,39.4945,0
PM-017,288,1.672,0.3372,39.6168,0
PM-017,289,1.6482,0.3491,39.1751,0
PM-017,290,1.6398,0.3776,39.3195,0
PM-017,291,1.688,0.3722,39.0147,0
PM-017,292,1.6942,0.3665,38.9928,0
PM-017,293,1.6825,0.346,39.787,0
PM-017,294,1.6935,0.3627,39.6845,0
PM-017,295,1.6492,0.355,39.2294,0
PM-017,296,1.7292,0.3526,38.7929,0
PM-017,297,1.6593,0.3847,39.1268,0
PM-017,298,1.6887,0.385,39.2577,0
PM-017,299,1.6996,0.384,39.1759,0
PM-017,300,1.6958,0.3821,39.5656,0
PM-017,301,1.687,0.3356,39.509,0
PM-017,302,1.725,0.3863,39.3856,0
PM-017,303,1.6988,0.3933,39.561,0
PM-017,304,1.7149,0.4256,38.836,0
PM-017,305,1.7207,0.373,39.5691,0
PM-017,306,1.6895,0.3731,39.1151,0
PM-017,307,1.7301,0.3866,39.1295,0
PM-017,308,1.7248,0.3943,39.7513,0
PM-017,309,1.7458,0.3955,39.9342,0
PM-017,310,1.7456,0.3883,39.3821,0
PM-017,311,1.7501,0.395,38.9893,0
PM-017,312,1.7448,0.4023,39.7488,0
PM-017,313,1.7615,0.4005,39.4329,0
PM-017,314,1.7757,0.3917,38.9983,0
PM-017,315,1.7538,0.4156,39.2894,0
PM-017,316,1.7515,0.4126,39.4204,0
PM-017,317,1.784,0.4127,40.0366,0
PM-017,318,1.8042,0.4423,39.4918,0
PM-017,319,1.8088,0.4204,39.0553,0
PM-017,320,1.7618,0.4122,39.3416,0
PM-017,321,1.782,0.4327,39.3562,0
PM-017,322,1.7823,0.4581,39.607,0
PM-017,323,1.8018,0.4374,38.9972,0
PM-017,324,1.7507,0.4682,39.3834,0
PM-017,325,1.7783,0.4431,39.769,0
PM-017,326,1.8078,0.4685,40.1151,0
PM-017,327,1.7817,0.4588,39.6106,0
PM-017,328,1.7988,0.4303,39.2789,0
PM-017,329,1.8046,0.4348,40.1261,0
PM-017,330,1.8033,0.4562,40.319,0
PM-017,331,1.7829,0.4432,40.024,0
PM-017,332,1.8225,0.473,40.2909,0
PM-017,333,1.8218,0.4635,40.191,0
PM-017,334,1.7942,0.459,40.2272,0
PM-017,335,1.8364,0.4499,39.833,0
PM-017,336,1.8262,0.4958,40.0288,0
PM-017,337,1.858,0.4925,40.3492,0
PM-017,338,1.8246,0.4788,40.4551,0
PM-017,339,1.8247,0.4637,40.5936,0
PM-017,340,1.8642,0.4712,40.4978,0
PM-017,341,1.8625,0.4758,40.4897,0
PM-017,342,1.8377,0.4693,41.4411,0
PM-017,343,1.8526,0.5038,41.2066,0
PM-017,344,1.8565,0.4913,40.7932,0
PM-017,345,1.8316,0.4649,40.838,0
PM-017,346,1.859,0.519,40.8134,0
PM-017,347,1.9101,0.4859,41.519,0
PM-017,348,1.8849,0.504,40.8528,0
PM-017,349,1.89,0.5233,41.0238,0
PM-017,350,1.8753,0.4967,41.6143,0
PM-017,351,1.9029,0.5245,41.2833,0
PM-017,352,1.8902,0.5116,41.5713,0
PM-017,353,1.8881,0.5282,41.4209,0
PM-017,354,1.8486,0.5234,40.9905,0
PM-017,355,1.9176,0.5261,41.5321,0
PM-017,356,1.9149,0.5315,41.3454,0
PM-017,357,1.9236,0.5349,42.0831,0
PM-017,358,1.8892,0.526,41.3276,1
PM-017,359,1.8949,0.5277,41.7003,1
PM-017,360,1.9416,0.5196,41.6978,1
PM-017,361,1.9266,0.5143,41.5821,1
PM-017,362,1.9483,0.5214,42.2147,1
PM-017,363,1.9418,0.5089,42.0801,1
PM-017,364,1.9438,0.5409,41.9394,1
PM-017,365,1.9182,0.5572,42.0124,1
PM-017,366,1.923,0.5463,41.881,1
PM-017,367,1.9253,0.5362,41.9652,1
PM-017,368,1.9297,0.5564,42.1917,1
PM-017,369,1.9766,0.5339,41.7685,1
PM-017,370,1.9582,0.577,42.5071,1
PM-017,371,2.0232,0.5566,42.4794,1
PM-017,372,1.9195,0.5605,42.5203,1
PM-017,373,1.9581,0.5544,42.5103,1
PM-017,374,1.9663,0.5903,42.4804,1
PM-017,375,1.9769,0.5553,42.8877,1
PM-017,376,1.9807,0.5596,42.1358,1
PM-017,377,1.9857,0.5616,42.7564,1
PM-017,378,1.9609,0.5902,43.0926,1
PM-017,379,2.0168,0.5883,43.0743,1
PM-017,380,1.969,0.6012,42.6792,1
PM-017,381,1.9901,0.5866,43.2455,1
PM-017,382,2.0106,0.5724,42.8974,1
PM-017,383,2.0535,0.5803,43.0919,1
PM-017,384,1.9922,0.587,43.2608,1
PM-017,385,2.0098,0.5915,43.7915,1
PM-017,386,2.0019,0.5888,43.129,1
PM-017,387,2.0233,0.5821,43.2267,1
PM-017,388,1.9919,0.5945,43.5743,1
PM-017,389,2.062,0.6026,43.3714,1
PM-017,390,2.0012,0.5796,43.1786,1
PM-017,391,2.0696,0.6047,43.4534,1
PM-017,392,2.0165,0.59,43.5065,1
PM-017,393,2.0657,0.6048,43.316,1
PM-017,394,2.0893,0.5906,43.6339,1
PM-017,395,2.0729,0.6164,43.7312,1
PM-017,396,2.0258,0.5981,43.6612,1
PM-017,397,2.0542,0.6179,43.9495,1
PM-017,398,2.0569,0.6017,44.143,1
PM-017,399,2.087,0.6175,44.0614,1
PM-017,400,2.0667,0.6391,43.9086,1
PM-017,401,2.0977,0.6311,44.2466,1
PM-017,402,2.0966,0.6095,44.4556,1
PM-017,403,2.0846,0.6156,44.4982,1
PM-017,404,2.0853,0.6294,44.6798,1
PM-017,405,2.0719,0.6386,44.4424,1
PM-017,406,2.0747,0.6445,44.4806,1
PM-017,407,2.0612,0.6124,44.8406,1
PM-017,408,2.0699,0.646,44.6813,1
PM-017,409,2.0906,0.6736,44.7797,1
PM-017,410,2.1167,0.651,44.7173,1
PM-017,411,2.1049,0.671,45.1742,1
PM-017,412,2.148,0.6549,44.6457,1
PM-017,413,2.1038,0.6362,45.1998,1
PM-017,414,2.1045,0.6107,45.7698,1
PM-017,415,2.1085,0.6503,45.5932,1
PM-017,416,2.0994,0.6784,44.9764,1
PM-017,417,2.1007,0.6894,45.4906,1
PM-017,418,2.1493,0.6718,45.4543,1
PM-017,419,2.1099,0.6704,45.057,1
PM-017,420,2.1104,0.6773,45.744,1
PM-017,421,2.1342,0.6704,45.1161,1
PM-017,422,2.1456,0.6874,45.756,1
PM-017,423,2.1601,0.6692,45.3844,1
PM-017,424,2.1687,0.6931,45.5889,1
PM-017,425,2.148,0.7008,45.5935,1
PM-017,426,2.1751,0.6837,45.4482,1
PM-017,427,2.196,0.69,45.6102,1
PM-017,428,2.1396,0.6713,45.7725,1
PM-017,429,2.2096,0.6843,46.3796,1
PM-017,430,2.1722,0.6778,45.8644,1
PM-017,431,2.1528,0.6851,45.8016,1
PM-017,432,2.144,0.7231,46.1916,1
PM-017,433,2.172,0.7062,45.9386,1
PM-017,434,2.136,0.7496,46.3071,1
PM-017,435,2.1813,0.6787,45.8629,1
PM-017,436,2.2298,0.7327,46.5981,1
PM-017,437,2.1781,0.7352,46.5681,1
PM-017,438,2.2171,0.7217,46.042,1
PM-017,439,2.1837,0.7098,46.7482,1
PM-017,440,2.1837,0.7173,46.5631,1
PM-017,441,2.2309,0.7325,46.374,1
PM-017,442,2.2476,0.7073,47.0657,1
PM-017,443,2.2113,0.7297,46.8668,1
PM-017,444,2.2299,0.7398,46.9774,1
PM-017,445,2.2453,0.7391,46.5416,1
PM-017,446,2.2387,0.7261,46.6491,1
PM-017,447,2.2312,0.7397,47.1178,1
PM-017,448,2.2617,0.759,47.2048,1
PM-017,449,2.2546,0.7433,47.395,1
PM-017,450,2.2577,0.7435,47.8714,1
PM-017,451,2.2407,0.7685,46.8805,1
PM-017,452,2.2715,0.7707,46.7756,1
PM-017,453,2.2617,0.7623,47.4843,1
PM-017,454,2.2701,0.7561,47.1415,1
PM-017,455,2.3136,0.7489,47.661,1
PM-017,456,2.257,0.7248,47.3143,1
PM-017,457,2.2446,0.7777,47.4706,1
PM-017,458,2.2669,0.7478,47.7418,1
PM-017,459,2.2665,0.7811,47.8652,1
PM-017,460,2.2731,0.7814,47.838,1
PM-017,461,2.2886,0.7492,47.8752,1
PM-017,462,2.2983,0.7936,47.732,1
PM-017,463,2.3411,0.7843,47.5627,1
PM-017,464,2.2823,0.7998,48.4525,1
PM-017,465,2.3032,0.7831,47.7911,1
PM-017,466,2.3329,0.7685,48.4549,1
PM-017,467,2.3372,0.7865,48.5527,1
PM-017,468,2.3507,0.7922,48.2708,1
PM-017,469,2.3161,0.7795,48.1547,1
PM-017,470,2.33,0.7906,48.5436,1
PM-017,471,2.295,0.7941,48.8154,1
PM-017,472,2.306,0.7982,48.0109,1
PM-017,473,2.306,0.8125,48.5355,1
PM-017,474,2.3722,0.8093,48.8484,1
PM-017,475,2.3179,0.7995,48.5304,1
PM-017,476,2.3218,0.8177,49.0705,1
PM-017,477,2.3547,0.7977,48.9714,1
PM-017,478,2.3121,0.8324,48.5437,1
PM-017,479,2.3316,0.8168,49.0554,1
PM-018,0,1.2737,0.2919,36.7988,0
PM-018,1,1.305,0.3053,36.5304,0
PM-018,2,1.2965,0.288,36.9409,0
PM-018,3,1.3287,0.2824,37.076,0
PM-018,4,1.3341,0.2794,36.9374,0
PM-018,5,1.3035,0.2727,37.067,0
PM-018,6,1.3232,0.2821,36.8064,0
PM-018,7,1.2658,0.3079,37.1529,0
PM-018,8,1.2816,0.2795,36.7739,0
PM-018,9,1.3265,0.2911,36.9388,0
PM-018,10,1.3037,0.3127,36.7813,0
PM-018,11,1.298,0.3098,37.2423,0
PM-018,12,1.2798,0.2629,36.8911,0
PM-018,13,1.3136,0.2969,36.7097,0
PM-018,14,1.338,0.2761,36.4841,0
PM-018,15,1.3238,0.2858,37.4028,0
PM-018,16,1.2957,0.2863,37.0423,0
PM-018,17,1.3178,0.3245,37.1519,0
PM-018,18,1.3221,0.2835,37.1809,0
PM-018,19,1.3132,0.2834,36.4806,0
PM-018,20,1.2826,0.2844,36.835,0
PM-018,21,1.3156,0.3063,37.4179,0
PM-018,22,1.3092,0.2703,36.623,0
PM-018,23,1.2961,0.3082,37.0798,0
PM-018,24,1.2855,0.2754,36.703,0
PM-018,25,1.276,0.2903,37.0268,0
PM-018,26,1.3066,0.285,36.9017,0
PM-018,27,1.2746,0.2818,36.9866,0
PM-018,28,1.3457,0.3123,36.5007,0
PM-018,29,1.3176,0.2948,36.9543,0
PM-018,30,1.3517,0.2849,37.0516,0
PM-018,31,1.3161,0.2817,36.2654,0
PM-018,32,1.2741,0.296,37.1622,0
PM-018,33,1.3115,0.3001,36.9936,0
PM-018,34,1.2842,0.2917,37.0817,0
PM-018,35,1.3101,0.3167,36.7186,0
PM-018,36,1.2894,0.2816,36.0734,0
PM-018,37,1.313,0.2922,36.8202,0
PM-018,38,1.2844,0.3004,36.8985,0
PM-018,39,1.3316,0.2925,37.019,0
PM-018,40,1.3321,0.2872,36.7632,0
PM-018,41,1.3292,0.2687,36.8154,0
PM-018,42,1.295,0.2795,37.0518,0
PM-018,43,1.2893,0.2937,36.6135,0
PM-018,44,1.3064,0.3233,36.8776,0
PM-018,45,1.3005,0.2743,37.146,0
PM-018,46,1.299,0.298,37.178,0
PM-018,47,1.2971,0.3074,37.2192,0
PM-018,48,1.3075,0.2951,36.9016,0
PM-018,49,1.3119,0.2999,36.4642,0
PM-018,50,1.2873,0.3065,36.9677,0
PM-018,51,1.2964,0.3186,37.1369,0
PM-018,52,1.3223,0.2888,37.0089,0
PM-018,53,1.2991,0.2766,36.9524,0
PM-018,54,1.2995,0.291,37.1905,0
PM-018,55,1.2985,0.2932,36.9289,0
PM-018,56,1.3108,0.2966,37.0994,0
PM-018,57,1.275,0.2943,36.8596,0
PM-018,58,1.2744,0.2705,36.7049,0
PM-018,59,1.2877,0.2885,36.9317,0
PM-018,60,1.3106,0.2736,36.6223,0
PM-018,61,1.2833,0.2904,36.9017,0
PM-018,62,1.3207,0.2784,37.1259,0
PM-018,63,1.2711,0.2924,37.0588,0
PM-018,64,1.3134,0.3175,37.6066,0
PM-018,65,1.3088,0.2724,38.036,0
PM-018,66,1.3235,0.3076,36.7651,0
PM-018,67,1.2983,0.2798,37.095,0
PM-018,68,1.2914,0.3029,36.6713,0
PM-018,69,1.3197,0.2964,37.2747,0
PM-018,70,1.3429,0.2964,37.3028,0
PM-018,71,1.3281,0.2918,36.9713,0
PM-018,72,1.3061,0.2856,36.7652,0
PM-018,73,1.3252,0.2815,36.8485,0
PM-018,74,1.2942,0.299,37.5834,0
PM-018,75,1.2969,0.2705,36.9251,0
PM-018,76,1.2812,0.296,36.6647,0
PM-018,77,1.304,0.2742,36.8135,0
PM-018,78,1.2808,0.3109,36.676,0
PM-018,79,1.3118,0.2948,36.9529,0
PM-018,80,1.3082,0.3012,37.2851,0
PM-018,81,1.3194,0.315,36.5741,0
PM-018,82,1.2739,0.317,37.062,0
PM-018,83,1.2794,0.2879,37.0544,0
PM-018,84,1.2998,0.3013,36.5409,0
PM-018,85,1.3001,0.2939,36.6813,0
PM-018,86,1.295,0.2852,36.5605,0
PM-018,87,1.2884,0.295,36.6009,0
PM-018,88,1.2872,0.2666,37.3254,0
PM-018,89,1.3192,0.3102,37.0016,0
PM-018,90,1.3066,0.289,37.2834,0
PM-018,91,1.3012,0.2627,36.3134,0
PM-018,92,1.308,0.2777,36.9225,0
PM-018,93,1.3159,0.2797,36.8034,0
PM-018,94,1.2954,0.2791,36.4645,0
PM-018,95,1.2789,0.2697,36.84,0
PM-018,96,1.2969,0.2842,36.4672,0
PM-018,97,1.3228,0.2828,37.6633,0
PM-018,98,1.318,0.2612,37.2636,0
PM-018,99,1.2867,0.2782,36.8117,0
PM-018,100,1.3234,0.3,36.948,0
PM-018,101,1.2843,0.3063,36.5981,0
PM-018,102,1.3216,0.2971,36.7146,0
PM-018,103,1.3432,0.3058,37.0609,0
PM-018,104,1.3028,0.275,36.9046,0
PM-018,105,1.3328,0.2715,37.0635,0
PM-018,106,1.3286,0.3138,36.6232,0
PM-018,107,1.2898,0.2936,37.0294,0
PM-018,108,1.3263,0.2891,37.177,0
PM-018,109,1.2494,0.2881,37.1767,0
PM-018,110,1.3174,0.2778,37.2012,0
PM-018,111,1.2723,0.3101,36.832,0
PM-018,112,1.2917,0.2877,37.007,0
PM-018,113,1.3423,0.3104,36.5491,0
PM-018,114,1.2799,0.2635,36.9859,0
PM-018,115,1.2973,0.3015,36.743,0
PM-018,116,1.2928,0.2704,37.2243,0
PM-018,117,1.2887,0.2796,37.1832,0
PM-018,118,1.2712,0.3004,36.6628,0
PM-018,119,1.2984,0.2631,37.0665,0
PM-018,120,1.3417,0.2732,37.2398,0
PM-018,121,1.2998,0.3002,36.5393,0
PM-018,122,1.2801,0.2934,36.8283,0
PM-018,123,1.3037,0.2702,37.0764,0
PM-018,124,1.3085,0.3087,36.9882,0
PM-018,125,1.3458,0.3222,36.8984,0
PM-018,126,1.3003,0.2797,36.4865,0
PM-018,127,1.2961,0.2825,36.6576,0
PM-018,128,1.3077,0.2685,36.5385,0
PM-018,129,1.2613,0.2718,36.7121,0
PM-018,130,1.3169,0.3211,36.375,0
PM-018,131,1.3182,0.2777,36.9423,0
PM-018,132,1.3122,0.3132,37.6121,0
PM-018,133,1.3216,0.285,36.4317,0
PM-018,134,1.3053,0.3018,36.5468,0
PM-018,135,1.3162,0.2857,36.5541,0
PM-018,136,1.3034,0.2786,36.5464,0
PM-018,137,1.3064,0.2984,36.7837,0
PM-018,138,1.3062,0.3093,37.1429,0
PM-018,139,1.2842,0.2926,36.6836,0
PM-018,140,1.2727,0.3018,37.1941,0
PM-018,141,1.2912,0.2957,37.3574,0
PM-018,142,1.3212,0.2833,36.8694,0
PM-018,143,1.2865,0.2956,36.9054,0
PM-018,144,1.2776,0.2853,36.2738,0
PM-018,145,1.2799,0.2983,36.9363,0
PM-018,146,1.3196,0.2929,36.8344,0
PM-018,147,1.3379,0.287,36.7777,0
PM-018,148,1.3017,0.2805,36.9704,0
PM-018,149,1.2862,0.2857,36.6697,0
PM-018,150,1.2651,0.2559,36.4661,0
PM-018,151,1.3235,0.2933,36.7492,0
PM-018,152,1.2799,0.3111,36.7008,0
PM-018,153,1.2838,0.2638,36.224,0
PM-018,154,1.3099,0.3174,36.9822,0
PM-018,155,1.3064,0.3191,37.0435,0
PM-018,156,1.3005,0.3005,37.1641,0
PM-018,157,1.3109,0.2849,37.0152,0
PM-018,158,1.2868,0.2917,37.0125,0
PM-018,159,1.3375,0.2987,36.8982,0
PM-018,160,1.2927,0.2834,36.7772,0
PM-018,161,1.3015,0.3059,36.511,0
PM-018,162,1.316,0.2837,36.683,0
PM-018,163,1.3109,0.2865,37.0362,0
PM-018,164,1.3085,0.3042,37.2888,0
PM-018,165,1.2663,0.2952,36.6713,0
PM-018,166,1.3091,0.2711,36.9086,0
PM-018,167,1.2631,0.2928,36.8949,0
PM-018,168,1.2873,0.2862,36.7823,0
PM-018,169,1.2697,0.2727,36.9497,0
PM-018,170,1.3221,0.3039,36.2846,0
PM-018,171,1.3255,0.3117,36.6692,0
PM-018,172,1.2861,0.2844,36.9928,0
PM-018,173,1.2946,0.298,36.5026,0
PM-018,174,1.2793,0.279,36.6482,0
PM-018,175,1.3092,0.2958,37.0908,0
PM-018,176,1.3223,0.2981,36.3586,0
PM-018,177,1.2923,0.2879,36.9706,0
PM-018,178,1.2818,0.3143,36.7729,0
PM-018,179,1.2941,0.2892,36.7386,0
PM-018,180,1.266,0.3108,36.7029,0
PM-018,181,1.3133,0.2858,36.7045,0
PM-018,182,1.2758,0.2654,36.7597,0
PM-018,183,1.2909,0.3137,36.9148,0
PM-018,184,1.3235,0.2696,36.9088,0
PM-018,185,1.3117,0.2938,36.9383,0
PM-018,186,1.2957,0.2742,36.4833,0
PM-018,187,1.3148,0.2822,36.7654,0
PM-018,188,1.2875,0.2787,36.4545,0
PM-018,189,1.3314,0.2616,37.0996,0
PM-018,190,1.3225,0.2943,36.8408,0
PM-018,191,1.3054,0.2861,37.1881,0
PM-018,192,1.3231,0.3003,36.398,0
PM-018,193,1.3142,0.3114,37.0757,0
PM-018,194,1.3204,0.2812,36.751,0
PM-018,195,1.3269,0.3021,36.8191,0
PM-018,196,1.2953,0.2924,36.8038,0
PM-018,197,1.3008,0.3393,36.6821,0
PM-018,198,1.2648,0.2822,37.0596,0
PM-018,199,1.3127,0.276,36.7803,0
PM-018,200,1.318,0.2905,36.5861,0
PM-018,201,1.2844,0.3133,36.7572,0
PM-018,202,1.3018,0.2682,36.8222,0
PM-018,203,1.3572,0.319,36.9695,0
PM-018,204,1.333,0.3012,37.591,0
PM-018,205,1.314,0.3122,36.2594,0
PM-018,206,1.3084,0.2829,37.0616,0
PM-018,207,1.3112,0.3129,37.2067,0
PM-018,208,1.2725,0.2644,36.8317,0
PM-018,209,1.3157,0.3016,36.9134,0
PM-018,210,1.313,0.3045,36.9137,0
PM-018,211,1.3131,0.3028,36.8828,0
PM-018,212,1.3303,0.2742,37.3884,0
PM-018,213,1.3216,0.3245,36.4375,0
PM-018,214,1.2937,0.2994,36.9707,0
PM-018,215,1.2921,0.2967,37.267,0
PM-018,216,1.3035,0.2717,37.5097,0
PM-018,217,1.2815,0.2739,36.6756,0
PM-018,218,1.2884,0.2963,37.6763,0
PM-018,219,1.2828,0.3085,37.4786,0
PM-018,220,1.2922,0.2906,36.9849,0
PM-018,221,1.2916,0.2649,37.299,0
PM-018,222,1.3039,0.2837,36.8802,0
PM-018,223,1.2944,0.301,36.6235,0
PM-018,224,1.2932,0.2943,36.303,0
PM-018,225,1.2958,0.2818,37.0758,0
PM-018,226,1.3056,0.3112,36.2888,0
PM-018,227,1.2884,0.2951,37.2809,0
PM-018,228,1.2786,0.2801,37.2877,0
PM-018,229,1.3468,0.3177,37.408,0
PM-018,230,1.3093,0.2941,37.4638,0
PM-018,231,1.2942,0.277,36.9783,0
PM-018,232,1.2935,0.2806,37.1485,0
PM-018,233,1.2957,0.2949,37.0556,0
PM-018,234,1.2654,0.3107,37.5836,0
PM-018,235,1.3263,0.2382,36.9609,0
PM-018,236,1.2635,0.31,37.2525,0
PM-018,237,1.3082,0.2525,36.8964,0
PM-018,238,1.2783,0.2942,36.8889,0
PM-018,239,1.3216,0.2898,37.3951,0
PM-018,240,1.3087,0.2843,36.8671,0
PM-018,241,1.3265,0.3134,36.0907,0
PM-018,242,1.2768,0.2827,37.3152,0
PM-018,243,1.3259,0.3072,37.2339,0
PM-018,244,1.335,0.3005,37.22,0
PM-018,245,1.3093,0.308,36.7479,0
PM-018,246,1.2834,0.2822,36.8107,0
PM-018,247,1.317,0.3169,36.7117,0
PM-018,248,1.3513,0.2888,36.8991,0
PM-018,249,1.3064,0.2827,36.7432,0
PM-018,250,1.2946,0.2745,36.6474,0
PM-018,251,1.2992,0.286,36.6987,0
PM-018,252,1.3212,0.2659,37.0688,0
PM-018,253,1.3037,0.2964,36.5249,0
PM-018,254,1.2896,0.298,36.7311,0
PM-018,255,1.27,0.2881,36.836,0
PM-018,256,1.3153,0.3092,36.9347,0
PM-018,257,1.3094,0.308,36.8369,0
PM-018,258,1.3115,0.2708,36.7245,0
PM-018,259,1.335,0.3075,37.144,0
PM-018,260,1.283,0.2693,36.6057,0
PM-018,261,1.3028,0.3001,37.3685,0
PM-018,262,1.2766,0.2836,37.3831,0
PM-018,263,1.2689,0.2954,36.316,0
PM-018,264,1.2938,0.3216,37.058,0
PM-018,265,1.3272,0.3003,37.0519,0
PM-018,266,1.2681,0.3231,37.3824,0
PM-018,267,1.2858,0.3151,37.2125,0
PM-018,268,1.3138,0.2953,36.8631,0
PM-018,269,1.3355,0.2942,37.0349,0
PM-018,270,1.3338,0.3096,36.5228,0
PM-018,271,1.289,0.2798,37.0268,0
PM-018,272,1.2911,0.2864,36.8229,0
PM-018,273,1.3081,0.2882,37.1838,0
PM-018,274,1.2789,0.2699,36.6975,0
PM-018,275,1.2804,0.293,36.7734,0
PM-018,276,1.2747,0.2724,36.9481,0
PM-018,277,1.3187,0.2815,36.8671,0
PM-018,278,1.2879,0.2899,37.4219,0
PM-018,279,1.3507,0.2854,36.7399,0
PM-018,280,1.3093,0.2939,37.0976,0
PM-018,281,1.2982,0.2894,37.0257,0
PM-018,282,1.3055,0.2849,36.9304,0
PM-018,283,1.3032,0.2507,36.8761,0
PM-018,284,1.3188,0.2856,36.6701,0
PM-018,285,1.2859,0.2971,36.5973,0
PM-018,286,1.3055,0.2945,36.4931,0
PM-018,287,1.3196,0.3109,36.9687,0
PM-018,288,1.3015,0.2846,36.7546,0
PM-018,289,1.292,0.3033,37.0651,0
PM-018,290,1.2613,0.2699,36.6448,0
PM-018,291,1.2914,0.2986,36.7315,0
PM-018,292,1.3091,0.3161,36.7185,0
PM-018,293,1.2824,0.2752,36.5829,0
PM-018,294,1.3118,0.3035,37.0813,0
PM-018,295,1.2797,0.2864,36.7792,0
PM-018,296,1.335,0.2966,36.9264,0
PM-018,297,1.3063,0.2857,37.0142,0
PM-018,298,1.2911,0.3136,36.6319,0
PM-018,299,1.3045,0.3022,36.8693,0
PM-018,300,1.3032,0.2891,36.6193,0
PM-018,301,1.3354,0.2868,36.5016,0
PM-018,302,1.2862,0.3121,37.5764,0
PM-018,303,1.3081,0.304,37.4472,0
PM-018,304,1.2815,0.298,37.4413,0
PM-018,305,1.3175,0.2881,37.0018,0
PM-018,306,1.338,0.2944,36.6162,0
PM-018,307,1.3129,0.2786,36.673,0
PM-018,308,1.2914,0.2919,36.6396,0
PM-018,309,1.3089,0.2869,37.1389,0
PM-018,310,1.3015,0.2898,36.859,0
PM-018,311,1.3299,0.3054,36.4646,0
PM-018,312,1.2907,0.2936,36.2404,0
PM-018,313,1.3093,0.2794,36.6728,0
PM-018,314,1.2867,0.311,37.076,0
PM-018,315,1.2917,0.2837,36.9427,0
PM-018,316,1.3326,0.2883,36.3344,0
PM-018,317,1.3041,0.2962,37.004,0
PM-018,318,1.2999,0.2942,36.5992,0
PM-018,319,1.3225,0.2843,36.8159,0
PM-018,320,1.3086,0.2953,37.3662,0
PM-018,321,1.3269,0.2847,37.4867,0
PM-018,322,1.3197,0.2941,36.6944,0
PM-018,323,1.2994,0.2634,37.0562,0
PM-018,324,1.2743,0.2995,36.7496,0
PM-018,325,1.3033,0.2829,36.6767,0
PM-018,326,1.3154,0.2828,36.6227,0
PM-018,327,1.2797,0.305,36.5575,0
PM-018,328,1.3008,0.3253,36.6868,0
PM-018,329,1.2851,0.3084,36.5372,0
PM-018,330,1.3224,0.2864,37.1641,0
PM-018,331,1.3095,0.3008,36.7604,0
PM-018,332,1.2929,0.2843,37.292,0
PM-018,333,1.3008,0.3214,36.9627,0
PM-018,334,1.297,0.2889,36.6841,0
PM-018,335,1.3052,0.2908,36.709,0
PM-018,336,1.2995,0.2846,36.9794,0
PM-018,337,1.315,0.2827,36.7562,0
PM-018,338,1.2826,0.3091,36.3608,0
PM-018,339,1.2875,0.3028,36.7039,0
PM-018,340,1.2873,0.3022,36.213,0
PM-018,341,1.3013,0.2839,36.7343,0
PM-018,342,1.322,0.2918,36.547,0
PM-018,343,1.2711,0.2912,36.4801,0
PM-018,344,1.3248,0.2756,36.8896,0
PM-018,345,1.2618,0.2637,36.8304,0
PM-018,346,1.3647,0.2837,37.1004,0
PM-018,347,1.2908,0.3074,36.8658,0
PM-018,348,1.2758,0.2884,36.3589,0
PM-018,349,1.2829,0.2979,36.6969,0
PM-018,350,1.292,0.3062,36.7428,0
PM-018,351,1.3109,0.2832,37.1682,0
PM-018,352,1.3269,0.2626,36.5978,0
PM-018,353,1.296,0.2819,37.1506,0
PM-018,354,1.3051,0.2779,37.3185,0
PM-018,355,1.3358,0.2722,36.7116,0
